entrez_id,u_symbol
201158,TVP23C
201161,CENPV
201163,FLCN
201164,PLD6
201176,ARHGAP27
201181,ZNF385C
201191,SAMD14
201229,LYRM9
201232,SLC16A13
201243,SPEM2
201254,CENPX
201255,LRRC45
201266,SLC39A11
201292,TRIM65
201294,UNC13D
201299,RDM1
201305,SPNS3
201456,FBXO15
201475,RAB12
201501,ZBTB7C
201514,ZNF584
201516,ZSCAN4
201562,HACD2
201595,STT3B
201625,DNAH12
201626,PDE12
201627,DENND6A
201633,TIGIT
201725,C4ORF46
201780,SLC10A4
201798,TIGD4
201799,TMEM154
201895,SMIM14
201931,TMEM192
201965,RWDD4
201973,PRIMPOL
202018,TAPT1
202051,SPATA24
202052,DNAJC18
202134,FAM153B
202151,RANBP3L
202243,CCDC125
202309,GAPT
202333,CMYA5
202374,STK32A
202500,TCTE1
202559,KHDRBS2
202865,C7ORF33
202915,TMEM184A
203054,ADCK5
203062,TSNARE1
203068,TUBB
203069,R3HCC1
203074,PRSS55
203076,C8ORF74
203100,HTRA4
203102,ADAM32
203111,ERICH5
203190,LGI3
203197,TMEM268
203228,C9ORF72
203238,CCDC171
203245,NAIF1
203259,FAM219A
203260,CCDC107
203286,ANKS6
203328,SUSD3
203413,CT83
203427,SLC25A43
203430,RTL3
203447,NRK
203522,INTS6L
203523,ZNF449
203547,VMA21
203562,TMEM31
203569,PAGE2
203611,CDY2B
203859,ANO5
204219,CERS3
204474,PDILT
204801,NLRP11
204851,HIPK1
204962,SLC44A5
205147,AMER3
205251,SMIM37
205327,C2ORF69
205428,C3ORF58
205564,SENP5
205717,USF3
205860,TRIML2
206338,LVRN
206358,SLC36A1
206412,C6ORF163
207063,DHRSX
219285,SAMD9L
219287,AMER2
219293,ATAD3C
219333,USP12
219348,PLAC9
219402,MTIF3
219409,GSX1
219417,OR8U1
219428,OR4C16
219429,OR4C11
219431,OR4S2
219432,OR4C6
219436,OR5D14
219437,OR5L1
219438,OR5D18
219447,OR5AS1
219453,OR8K5
219464,OR5T2
219469,OR8H1
219473,OR8K3
219477,OR8J1
219479,OR5R1
219482,OR5M3
219484,OR5M8
219487,OR5M11
219493,OR5AR1
219527,LRRC55
219537,SMTNL1
219539,YPEL4
219541,MED19
219557,TEX47
219578,ZNF804B
219621,CABCOCO1
219623,TMEM26
219654,ZCCHC24
219670,ENKUR
219681,ARMC3
219699,UNC5B
219736,STOX1
219738,FAM241B
219743,TYSND1
219749,ZNF25
219770,GJD4
219771,CCNY
219790,RTKN2
219793,TBATA
219833,C11ORF45
219844,HYLS1
219854,TMEM218
219855,SLC37A2
219858,OR8B12
219865,OR8G5
219869,OR10G8
219870,OR10G9
219873,OR10S1
219874,OR6T1
219875,OR4D5
219899,TBCEL
219902,TMEM136
219927,MRPL21
219931,TPCN2
219938,SPATA19
219952,OR6Q1
219954,OR9I1
219956,OR9Q1
219957,OR9Q2
219958,OR1S2
219959,OR1S1
219960,OR10Q1
219965,OR5B17
219968,OR5B21
219970,GLYATL2
219972,MPEG1
219981,OR5A2
219982,OR5A1
219983,OR4D6
219986,OR4D11
219988,PATL1
219990,OOSP2
219995,MS4A15
220001,VWCE
220002,CYB561A3
220004,PPP1R32
220032,GDPD4
220042,DDIAS
220047,CCDC83
220064,ORAOV1
220074,LRTOMT
220081,ERICH6B
220082,SPERT
220107,DLEU7
220108,FAM124A
220134,SKA1
220136,CFAP53
220164,DOK6
220202,ATOH7
220213,OTUD1
220296,HEPACAM
220323,OAF
220359,TIGD3
220382,FAM181B
220388,CCDC89
220416,LRRC63
220441,RNF152
220869,CBWD5
220929,ZNF438
220963,SLC16A9
220965,FAM13C
220972,MARCH8
220988,HNRNPA3
220992,ZNF485
221002,RASGEF1A
221035,REEP3
221037,JMJD1C
221044,UCMA
221061,FAM171A1
221074,SLC39A12
221078,NSUN6
221079,ARL5B
221091,LRRN4CL
221092,HNRNPUL2
221120,ALKBH3
221143,EEF1AKMT1
221150,SKA3
221154,MICU2
221178,SPATA13
221184,CPNE2
221188,ADGRG5
221191,PRSS54
221223,CES5A
221264,AK9
221294,NT5DC1
221301,CALHM4
221302,ZUFSP
221303,FAM162B
221322,TBC1D32
221336,BEND6
221357,GSTA5
221391,OPN5
221393,ADGRF4
221395,ADGRF5
221400,TDRD6
221409,SPATS1
221416,C6ORF223
221421,RSPH9
221424,LRRC73
221443,OARD1
221458,KIF6
221468,TMEM217
221472,FGD2
221476,PI16
221477,C6ORF89
221481,ARMC12
221491,SMIM29
221496,LEMD2
221504,ZBTB9
221527,ZBTB12
221545,C6ORF136
221613,HIST1H2AA
221656,KDM1B
221662,RBM24
221687,RNF182
221692,PHACTR1
221710,SMIM13
221711,SYCP2L
221749,PXDC1
221785,ZSCAN25
221786,FAM200A
221806,VWDE
221823,PRPS1L1
221830,TWISTNB
221833,SP8
221895,JAZF1
221908,PPP1R35
221914,GPC2
221927,BRAT1
221935,SDK1
221937,FOXK1
221938,MMD2
221955,DAGLB
221960,CCZ1B
221981,THSD7A
222008,VSTM2A
222068,TMED4
222166,MTURN
222171,PRR15
222183,SRRM3
222194,RSBN1L
222223,KIAA1324L
222229,LRWD1
222234,FAM185A
222235,FBXL13
222236,NAPEPLD
222255,ATXN7L1
222256,CDHR3
222389,BEND7
222484,LNX2
222487,ADGRG3
222537,HS3ST5
222545,GPRC6A
222546,RFX6
222553,SLC35F1
222584,FAM83B
222611,ADGRF2
222642,TSPO2
222643,UNC5CL
222658,KCTD20
222659,PXT1
222662,LHFPL5
222663,SCUBE3
222696,ZSCAN23
222698,NKAPL
222826,FAM217A
222865,TMEM130
222894,FERD3L
222950,NYAP1
222962,SLC29A4
222967,RSPH10B
223075,CCDC129
223082,ZNRF2
223117,SEMA3D
225689,MAPK15
245711,SPDYA
245802,MS4A6E
245806,VGLL2
245812,CNPY4
245908,DEFB105A
245909,DEFB106A
245910,DEFB107A
245911,DEFB108B
245913,DEFB110
245915,DEFB112
245927,DEFB113
245928,DEFB114
245929,DEFB115
245930,DEFB116
245932,DEFB119
245934,DEFB121
245936,DEFB123
245937,DEFB124
245938,DEFB125
245939,DEFB128
245940,DEFB130A
245972,ATP6V0D2
245973,ATP6V1C2
246100,CTAG1A
246175,CNOT6L
246176,GAS2L2
246181,AKR7L
246184,CDC26
246213,SLC17A8
246243,RNASEH1
246269,AFG1L
246329,STAC3
246330,PELI3
246721,POLR2J2
246744,STH
246777,SPESP1
246778,IL27
252839,TMEM9
252884,ZNF396
252969,NEIL2
252983,STXBP4
252995,FNDC5
253012,HEPACAM2
253017,TECRL
253143,PRR14L
253152,EPHX4
253175,CDY1B
253190,SERHL2
253260,RICTOR
253314,EIF4E1B
253430,IPMK
253461,ZBTB38
253512,SLC25A30
253558,LCLAT1
253559,CADM2
253582,TMEM244
253635,GPATCH11
253639,ZNF620
253650,ANKRD18A
253714,MMS22L
253725,WASHC2C
253738,EBF3
253769,WDR27
253782,CERS6
253827,MSRB3
253832,ZDHHC20
253935,ANGPTL5
253943,YTHDF3
253959,RALGAPA1
253970,SFTA3
253980,KCTD13
253982,ASPHD1
254013,ETFBKMT
254042,METAP1D
254048,UBN2
254050,LRRC43
254065,BRWD3
254102,EHBP1L1
254122,SNX32
254158,CXORF58
254170,FBXO33
254173,TTLL10
254187,TSGA10IP
254225,RNF169
254228,CALHM5
254240,BPIFC
254251,LCORL
254263,CNIH2
254268,AKNAD1
254272,TBC1D28
254295,PHYHD1
254359,ZDHHC24
254394,MCM9
254427,PROSER2
254428,SLC41A1
254439,C11ORF86
254528,MEIOB
254531,LPCAT4
254552,NUDT8
254773,LYG2
254778,C8ORF46
254783,OR6C74
254786,OR6C3
254827,NAALADL2
254863,TMEM256
254879,OR2T6
254887,ZDHHC23
254910,LCE5A
254950,KRTAP15-1
254956,MORN5
254973,OR1L4
255022,CALHM1
255027,MPV17L
255043,TMEM86B
255057,CBARP
255061,TAC4
255101,CFAP65
255104,TMCO4
255119,C4ORF22
255189,PLA2G4F
255220,TXNDC8
255231,MCOLN2
255239,ANKK1
255252,LRRC57
255275,MYADML2
255308,EIF2S3B
255313,CT47A11
255324,EPGN
255349,TMEM211
255374,MBLAC1
255394,TCP11L2
255403,ZNF718
255411,TEX49
255426,RASGEF1C
255488,RNF144B
255520,ELMOD2
255626,HIST1H2BA
255631,COL24A1
255725,OR52B2
255738,PCSK9
255743,NPNT
255758,TCTEX1D2
255762,PDZD9
255783,INAFM1
255798,SMCO1
255809,C19ORF38
255877,BCL6B
255919,CNEP1R1
255928,SYT14
255967,PAN3
256006,ANKRD31
256051,ZNF549
256076,COL6A5
256126,SYCE2
256130,TMEM196
256144,OR4C3
256148,OR4S1
256158,HMCN2
256223,CDRT15L2
256227,STEAP1B
256281,NUDT14
256297,PTF1A
256302,NATD1
256309,CCDC110
256329,LMNTD2
256356,GK5
256364,EML3
256369,CCDC197
256380,SCML4
256394,SERPINA11
256435,ST6GALNAC3
256471,MFSD8
256472,TMEM151A
256536,TCERG1L
256586,LYSMD2
256643,BCLAF3
256646,NUTM1
256691,MAMDC2
256710,GLIPR1L1
256714,MAP7D2
256764,WDR72
256815,C10ORF67
256892,OR51F1
256933,NPB
256949,KANK3
256957,HEATR9
256979,SUN3
256987,SERINC5
257000,TINCR
257019,FRMD3
257044,CATSPERE
257062,CATSPERD
257068,PLCXD2
257101,ZNF683
257106,ARHGAP30
257144,GCSAM
257160,RNF214
257169,C9ORF43
257177,CFAP126
257194,NEGR1
257202,GPX6
257218,SHPRH
257236,CCDC96
257240,KLHL34
257313,UTS2B
257364,SNX33
257397,TAB3
257407,C2ORF72
257415,FAM133B
257629,ANKS4B
258010,SVIP
259173,ALS2CL
259197,NCR3
259215,LY6G6F
259217,HSPA12A
259230,SGMS1
259232,NALCN
259236,TMIE
259239,WFDC11
259240,WFDC9
259249,MRGPRX1
259266,ASPM
259282,BOD1L1
259283,MDS2
259285,TAS2R39
259286,TAS2R40
259287,TAS2R41
259289,TAS2R43
259290,TAS2R31
259292,TAS2R46
259293,TAS2R30
259294,TAS2R19
259295,TAS2R20
259296,TAS2R50
259307,IL4I1
259308,FAM205A
260293,CYP4X1
260425,MAGI3
260429,PRSS33
260434,PYDC1
260436,FDCSP
261726,TIPRL
261729,STEAP2
261734,NPHP4
266553,OFCC1
266629,SEC14L3
266655,BRD3OS
266675,BEST4
266722,HS6ST3
266727,MDGA1
266740,MAGEA2B
266743,NPAS4
266747,RGL4
266812,NAP1L5
266977,ADGRF1
267002,PGBD2
267004,PGBD3
267012,DAOA
267020,ATP5MGL
280636,SELENOH
280658,SSX7
280664,WFDC10B
282616,IFNL2
282617,IFNL3
282618,IFNL1
282679,AQP11
282763,OR51B5
282770,OR10AG1
282775,OR5J2
282808,RAB40AL
282809,POC1B
282890,ZNF311
282966,C10ORF53
282969,FUOM
282973,JAKMIP3
282974,STK32C
282991,BLOC1S2
282996,RBM20
283008,NUTM2E
283078,MKX
283080,C10ORF126
283092,OR4C13
283093,OR4C12
283106,CSNK2A3
283110,OR52Z1
283111,OR51V1
283116,TRIM49B
283129,MAJIN
283130,SLC25A45
283149,BCL9L
283150,FOXR1
283152,CCDC153
283159,OR8D1
283160,OR8D2
283162,OR8B4
283189,OR9G4
283208,P4HA3
283209,PGM2L1
283212,KLHL35
283219,KCTD21
283229,CRACR2B
283232,TMEM80
283234,CCDC88B
283237,TTC9C
283238,SLC22A24
283248,RCOR2
283254,HARBI1
283284,IGSF22
283297,OR10A4
283298,OLFML1
283310,OTOGL
283316,CD163L1
283337,ZNF740
283349,RASSF3
283358,B4GALNT3
283365,OR6C6
283373,ANKRD52
283375,SLC39A5
283377,SPRYD4
283383,ADGRD1
283385,MORN3
283417,DPY19L2
283420,CLEC9A
283431,GAS2L3
283446,MYO1H
283450,HECTD4
283455,KSR2
283459,GATC
283461,C12ORF40
283463,MUC19
283464,GXYLT1
283471,TMPRSS12
283489,CHAMP1
283514,SIAH3
283518,KCNRG
283521,TMEM272
283537,SLC46A3
283554,GPR137C
283571,PROX2
283576,ZDHHC22
283578,TMED8
283579,C14ORF178
283598,C14ORF177
283600,SLC25A47
283617,OR4K3
283629,TSSK4
283635,FAM177A1
283638,CEP170B
283643,TEDC1
283652,SLC24A5
283659,PRTG
283677,REC114
283685,GOLGA6L2
283694,OR4N4
283726,SAXO2
283742,FAM98B
283748,PLA2G4D
283767,GOLGA6L1
283768,GOLGA8G
283777,FAM169B
283807,FBXL22
283820,NOMO2
283847,TERB1
283848,CES4A
283849,EXOC3L1
283869,NPW
283870,BRICD5
283871,PGP
283897,C16ORF54
283899,INO80E
283927,NUDT7
283933,ZNF843
283948,NHLRC4
283951,C16ORF91
283953,TMEM114
283971,CLEC18C
283985,FADS6
283987,HID1
283989,TSEN54
283991,UBALD2
283999,TMEM235
284001,CCDC57
284004,HEXDC
284013,VMO1
284018,C17ORF58
284021,MILR1
284023,RNF227
284040,CDRT4
284058,KANSL1
284067,CFAP97D1
284069,FAM171A2
284071,MEIOC
284076,TTLL6
284083,C17ORF47
284086,NEK8
284098,PIGW
284099,C17ORF78
284106,CISD3
284110,GSDMA
284111,SLC13A5
284114,TMEM102
284119,CAVIN1
284129,SLC26A11
284131,ENDOV
284161,GDPD1
284184,NDUFAF8
284186,TMEM105
284194,LGALS9B
284207,METRNL
284217,LAMA1
284252,KCTD1
284254,DYNAP
284257,BOD1L2
284266,SIGLEC15
284273,ZADH2
284274,SMIM21
284293,HMSD
284297,SSC5D
284306,ZNF547
284307,ZIK1
284309,ZNF776
284312,ZSCAN1
284323,ZNF780A
284325,C19ORF54
284338,PRR19
284339,TMEM145
284340,CXCL17
284346,ZNF575
284348,LYPD5
284349,ZNF283
284352,PPP1R37
284353,NKPD1
284355,TPRX1
284358,MAMSTR
284359,IZUMO1
284361,EMC10
284366,KLK9
284369,SIGLECL1
284370,ZNF615
284371,ZNF841
284382,ACTL9
284383,OR2Z1
284390,ZNF763
284391,ZNF844
284402,SCGB2B2
284403,WDR62
284406,ZFP82
284415,VSTM1
284417,TMEM150B
284418,FAM71E2
284422,SMIM24
284427,SLC25A41
284428,MBD3L5
284433,OR10H5
284434,NWD1
284439,SLC25A42
284443,ZNF493
284451,ODF3L2
284459,HKR1
284467,FAM19A3
284485,RIIAD1
284486,THEM5
284498,C1ORF167
284521,OR2L13
284525,SLC9C2
284532,OR14A16
284541,CYP4A22
284546,C1ORF185
284565,NBPF15
284611,FAM102B
284612,SYPL2
284613,CYB561D1
284615,ANKRD34A
284654,RSPO1
284656,EPHA10
284680,SPATA46
284695,ZNF326
284697,BTBD8
284716,RIMKLA
284723,SLC25A34
284739,C20ORF204
284759,SIRPB2
284805,C20ORF203
284827,KRTAP13-4
284904,SEC14L4
284948,SH2D6
284958,NT5DC4
284992,CCDC150
284996,RNF149
285016,ALKAL2
285025,CCDC141
285051,STPG4
285093,RTP5
285126,DNAJC5G
285141,ERICH2
285148,IAH1
285172,FAM126B
285175,UNC80
285180,RUFY4
285190,RGPD4
285193,DUSP28
285195,SLC9A9
285203,EOGT
285220,EPHA6
285231,FBXW12
285237,C3ORF38
285242,HTR3E
285267,ZNF619
285268,ZNF621
285282,RABL3
285311,C3ORF56
285313,IGSF10
285315,C3ORF33
285331,CCDC66
285335,SLC9C1
285343,TCAIM
285346,ZNF852
285349,ZNF660
285362,SUMF1
285367,RPUSD3
285368,PRRT3
285381,DPH3
285382,C3ORF70
285386,TPRG1
285423,IQCM
285429,DCAF4L1
285440,CYP4V2
285464,CRIPAK
285489,DOK7
285498,RNF212
285513,GPRIN3
285521,COX18
285525,YIPF7
285527,FRYL
285533,RNF175
285550,FAM200B
285555,STPG2
285588,EFCAB9
285590,SH3PXD2B
285596,FAM153A
285598,ARL10
285600,KIAA0825
285601,GPR150
285605,DTWD2
285613,RELL2
285636,C5ORF51
285641,SLC36A3
285643,KIF4B
285659,OR2V2
285671,RNF180
285672,SREK1IP1
285676,ZNF454
285679,C5ORF60
285704,RGMB
285753,CEP57L1
285755,PPIL6
285761,DCBLD1
285782,CAGE1
285800,PRR18
285834,HCG22
285848,PNPLA1
285852,TREML4
285855,RPL7L1
285877,POM121L12
285888,CNPY1
285955,SPDYE1
285966,TCAF2
285971,ZNF775
285973,ATG9B
285989,ZNF789
286006,LSMEM1
286046,XKR6
286053,NSMCE2
286075,ZNF707
286077,FAM83H
286097,MICU3
286128,ZFP41
286133,SCARA5
286144,TRIQK
286148,DPY19L4
286151,FBXO43
286183,NKAIN3
286187,PPP1R42
286204,CRB2
286205,SCAI
286207,CFAP157
286223,C9ORF47
286234,SPATA31E1
286256,LCN12
286257,PAXX
286262,TPRN
286319,TUSC1
286336,FAM78A
286343,LURAP1L
286362,OR13C9
286365,OR13D1
286380,FOXD4L3
286410,ATP11C
286430,NLRP2B
286436,H2BFM
286451,YIPF6
286464,CFAP47
286499,FAM133A
286514,MAGEB18
286527,TMSB15B
286530,P2RY8
286676,ILDR1
286753,TUSC5
286826,LIN9
286827,TRIM59
286887,KRT6C
287015,TRIM42
317649,EIF4E3
317662,FAM149B1
317671,RFESD
317701,VN1R2
317702,VN1R3
317703,VN1R4
317705,VN1R5
317719,KLHL10
317749,DHRS4L2
317754,POTED
317761,C14ORF39
317762,CCDC85C
317772,HIST2H2AB
317781,DDX51
319089,TTC6
319100,TAAR6
319101,KRT73
326340,ZAR1
326624,RAB37
326625,MMAB
327657,SERPINA9
333926,PPM1J
333929,SNAI3
333932,HIST2H3A
337867,UBAC2
337876,CHSY3
337878,KRTAP7-1
337879,KRTAP8-1
337880,KRTAP11-1
337882,KRTAP19-1
337959,KRTAP13-2
337960,KRTAP13-3
337963,KRTAP23-1
337966,KRTAP6-1
337967,KRTAP6-2
337968,KRTAP6-3
337969,KRTAP19-2
337970,KRTAP19-3
337971,KRTAP19-4
337972,KRTAP19-5
337973,KRTAP19-6
337974,KRTAP19-7
337975,KRTAP20-1
337976,KRTAP20-2
337977,KRTAP21-1
337978,KRTAP21-2
337979,KRTAP22-1
337985,KRTAP20-3
338094,FAM151A
338321,NLRP9
338322,NLRP10
338323,NLRP14
338324,S100A7A
338328,GPIHBP1
338339,CLEC4D
338376,IFNE
338382,RAB7B
338398,TAS2R60
338440,ANO9
338442,HCAR2
338557,FFAR4
338567,KCNK18
338596,ST8SIA6
338599,DUPD1
338645,LUZP2
338657,CCDC84
338661,TMEM225
338662,OR8D4
338667,VSIG10L2
338674,OR5F1
338675,OR5AP2
338692,ANKRD13D
338699,ANKRD42
338707,B4GALNT4
338751,OR52L1
338755,OR2AG2
338761,C1QL4
338773,TMEM119
338785,KRT79
338809,C12ORF74
338811,FAM19A2
338821,SLCO1B7
338872,C1QTNF9
338879,RNASE10
338917,VSX2
338949,TMEM202
339105,PRSS53
339122,RAB43
339123,JMJD8
339145,FAM92B
339168,TMEM95
339175,METTL2A
339184,CCDC144NL
339210,C17ORF67
339221,ENPP7
339229,OXLD1
339230,CCDC137
339231,ARL16
339263,C17ORF51
339287,MSL1
339291,LRRC30
339302,CPLX4
339318,ZNF181
339324,ZNF260
339327,ZNF546
339344,MYPOP
339345,NANOS2
339366,ADAMTSL5
339390,CLEC4G
339398,LINGO4
339403,RXFP4
339416,ANKRD45
339448,C1ORF174
339451,KLHL17
339453,TMEM240
339456,TMEM52
339479,BRINP3
339487,ZBTB8OS
339488,TFAP2E
339500,ZNF678
339501,PRSS38
339512,CCDC190
339541,C1ORF228
339559,ZFP69
339665,SLC35E4
339669,TEX33
339745,SPOPL
339761,CYP27C1
339766,MROH2A
339768,ESPNL
339778,C2ORF70
339779,PRR30
339804,C2ORF74
339829,CCDC39
339834,CCDC36
339855,KY
339883,C3ORF35
339896,GADL1
339906,PRSS42
339965,CCDC158
339967,TMPRSS11A
339976,TRIML1
339977,LRRC66
339983,NAT8L
340024,SLC6A19
340061,TMEM173
340069,FAM170A
340075,ARSI
340120,ANKRD34B
340146,SLC35D3
340152,ZC3H12D
340156,MYLK4
340168,DPPA5
340204,CLPSL1
340205,TREML1
340252,ZNF680
340260,UNCX
340267,COL28A1
340273,ABCB5
340277,FAM221A
340307,CTAGE6
340348,TSPAN33
340351,AGBL3
340359,KLHL38
340371,NRBP2
340385,ZNF517
340390,WDR97
340393,TMEM249
340419,RSPO2
340481,ZDHHC21
340485,ACER2
340526,RTL5
340527,NHSL2
340529,PABPC1L2A
340533,NEXMIF
340542,BEX5
340543,TCEAL5
340547,VSIG1
340554,ZC3H12B
340562,SATL1
340578,DCAF12L2
340595,RTL4
340596,LHFPL1
340602,CXORF67
340654,LIPM
340665,CYP26C1
340706,VWA2
340719,NANOS1
340745,LRIT2
340784,HMX3
340895,MALRD1
340900,EBLN1
340980,OR52B6
340990,OTOG
341019,DCDC1
341032,C11ORF53
341116,MS4A10
341152,OR2AT4
341208,HEPHL1
341276,OR10A2
341277,OVCH2
341346,SMCO2
341350,OVCH1
341359,SYT10
341392,ACSM4
341405,ANKRD33
341416,OR6C2
341418,OR6C4
341567,H1FNT
341568,OR8S1
341640,FREM2
341676,NEK5
341799,OR6S1
341880,SLC35F4
341883,LRRC9
341947,COX8C
342035,GLDN
342096,GOLGA6A
342125,TMC3
342132,ZNF774
342184,FMN1
342346,C16ORF96
342357,ZKSCAN2
342371,ATXN1L
342372,PKD1L3
342510,CD300E
342527,SMTNL2
342538,NACA2
342574,KRT27
342618,SLFN14
342667,STAC2
342850,ANKRD62
342865,VSTM2B
342892,ZNF850
342897,NCCRP1
342898,SYCN
342900,LEUTX
342908,ZNF404
342909,ZNF284
342918,C19ORF81
342926,ZNF677
342931,RFPL4A
342933,ZSCAN5B
342945,ZSCAN22
342977,NANOS3
342979,PALM3
343035,RD3
343066,AADACL4
343068,PRAMEF5
343069,HNRNPCL1
343070,PRAMEF9
343071,PRAMEF10
343099,CCDC18
343169,OR6F1
343170,OR14K1
343171,OR2W3
343172,OR2T8
343173,OR2T3
343263,MYBPHL
343406,OR10R2
343413,FCRL6
343450,KCNT2
343472,BARHL2
343521,TCTEX1D4
343563,OR2T29
343578,ARHGAP40
343637,RSPO4
343641,TGM6
343702,XKR7
343930,MSGN1
343990,KIAA1211L
344018,FIGLA
344022,NOTO
344148,NCKAP5
344167,FOXI3
344191,EVX2
344387,CDKL4
344558,SH3RF3
344561,GPR148
344657,LRRIQ4
344658,SAMD7
344752,AADACL2
344758,GPR149
344787,ZNF860
344805,TMPRSS7
344807,CD200R1L
344838,PAQR9
344892,RTP2
344901,OSTN
344905,ATP13A5
345051,REELD1
345062,PRSS48
345079,SOWAHB
345193,LRIT3
345222,MSANTD1
345274,SLC10A6
345275,HSD17B13
345456,PFN3
345462,ZNF879
345557,PLCXD3
345611,IRGM
345630,FBLL1
345643,MCIDAS
345651,ACTBL2
345757,FAM174A
345778,MTX3
345895,RSPH4A
345930,ECT2L
346007,EYS
346157,ZNF391
346171,ZFP57
346288,SEPT14
346389,MACC1
346517,OR6V1
346525,OR2A12
346528,OR2A1
346562,GNAT3
346606,MOGAT3
346653,FAM71F2
346673,STRA8
346689,KLRG2
346702,PRSS51
347051,SLC10A5
347088,ADGRD2
347148,QRFP
347168,OR1J1
347169,OR1B1
347240,KIF24
347252,IGFBPL1
347273,CAVIN4
347344,ZNF81
347365,ITIH6
347404,LANCL3
347411,MPC1L
347442,DCAF8L2
347454,SOWAHD
347468,OR13H1
347475,CCDC160
347487,CXORF66
347516,DGAT2L6
347517,RAB41
347527,ARSH
347541,MAGEB5
347549,CENPVL3
347688,TUBB8
347730,LRRTM1
347731,LRRTM3
347732,CATSPER3
347733,TUBB2B
347734,SLC35B2
347735,SERINC2
347736,NME9
347741,OTOP3
347744,C6ORF52
347853,TBX10
347862,GATD1
347902,AMIGO2
348013,TMEM255B
348093,RBPMS2
348094,ANKDD1A
348110,ARPIN
348158,ACSM2B
348174,CLEC18A
348180,CTU2
348235,SKA2
348262,MCRIP1
348303,SELENOV
348327,ZNF530
348378,SHISAL2A
348487,FAM131C
348654,GEN1
348751,FTCDNL1
348793,WDR53
348801,LNP1
348807,CFAP100
348932,SLC6A18
348938,NIPAL4
348980,HCN1
348995,NUP43
349075,ZNF713
349136,WDR86
349149,GJC3
349334,FOXD4L4
349565,NMNAT3
349633,PLET1
349667,RTN4RL2
350383,GPR142
352909,DNAAF3
352954,GATS
352999,C6ORF58
353088,ZNF429
353091,RAET1G
353116,RILPL1
353131,LCE1A
353132,LCE1B
353133,LCE1C
353134,LCE1D
353135,LCE1E
353137,LCE1F
353139,LCE2A
353140,LCE2C
353141,LCE2D
353142,LCE3A
353143,LCE3B
353144,LCE3C
353145,LCE3E
353149,TBC1D26
353164,TAS2R42
353174,ZACN
353189,SLCO4C1
353219,KAAG1
353238,PADI6
353274,ZNF445
353288,KRT26
353299,RGSL1
353322,ANKRD37
353323,KRTAP12-2
353324,SPATA12
353332,KRTAP12-1
353333,KRTAP10-10
353345,GPR141
353355,ZNF233
353376,TICAM2
353497,POLN
353500,BMP8A
353513,VCY1B
353514,LILRA5
359710,BPIFB3
359787,DPPA3
359845,RFLNB
359948,IRF2BP2
360023,ZBTB41
360030,NANOGNB
360200,TMPRSS9
360203,GLT6D1
360205,PRAC2
360226,PRSS41
373156,GSTK1
373509,USP50
373856,USP41
373863,DND1
374286,CDRT1
374291,NDUFS7
374308,PTCHD3
374354,NHLRC2
374355,CCDC172
374378,GALNT18
374383,NCR3LG1
374393,FAM111B
374395,TMEM179B
374403,TBC1D10C
374407,DNAJB13
374454,KRT77
374462,PTPRQ
374470,C12ORF42
374569,ASPG
374618,TEX9
374654,KIF7
374655,ZNF710
374659,HDDC3
374739,TEPP
374768,SPEM1
374786,EFCAB5
374819,LRRC37A3
374860,ANKRD30B
374864,CCDC178
374868,ATP9B
374872,PEAK3
374875,HSD11B1L
374877,TEX45
374879,ZNF699
374882,TMEM205
374887,YJEFN3
374897,SBSN
374899,ZNF829
374900,ZNF568
374907,B3GNT8
374918,IGFL1
374920,ZSWIM9
374928,ZNF773
374946,DRAXIN
374955,SPATA21
374969,SVBP
374973,TEX38
374977,MROH7
374986,MIGA1
375033,PEAR1
375035,SFT2D2
375056,MIA3
375057,STUM
375061,FAM89A
375189,PFN4
375190,FAM228B
375248,ANKRD36
375287,RBM43
375298,CERKL
375307,CATIP
375316,RBM44
375318,AQP12A
375323,LHFPL4
375337,TOPAZ1
375341,C3ORF62
375346,STIMATE
375387,NRROS
375444,C5ORF34
375449,MAST4
375484,SIMC1
375519,GJB7
375567,VWC2
375593,TRIM73
375607,NAT16
375611,SLC26A5
375612,LHFPL3
375616,KCP
375686,SPATC1
375704,ENHO
375743,PTAR1
375748,ERCC6L2
375757,SWI5
375759,C9ORF50
375775,PNPLA7
375790,AGRN
375791,CYSRT1
376132,LRRC10
376267,RAB15
376497,SLC27A1
376940,ZC3H6
377007,KLHL30
377047,PRSS45
377630,USP17L2
377677,CA13
377841,ENTPD8
378108,TRIM74
378708,CENPS
378807,CATSPER4
378884,NHLRC1
378925,RNF148
378948,RBMY1B
378949,RBMY1D
378950,RBMY1E
378951,RBMY1J
386617,KCTD8
386618,KCTD4
386653,IL31
386672,KRTAP10-4
386674,KRTAP10-6
386675,KRTAP10-7
386676,KRTAP10-9
386677,KRTAP10-1
386678,KRTAP10-11
386679,KRTAP10-2
386680,KRTAP10-5
386681,KRTAP10-8
386682,KRTAP10-3
386683,KRTAP12-3
386684,KRTAP12-4
386685,KRTAP10-12
386724,AMIGO3
386746,MRGPRG
387032,ZKSCAN4
387082,SUMO4
387103,CENPW
387104,SOGA3
387119,CEP85L
387129,NPSR1
387263,C6ORF120
387264,KRTAP5-1
387266,KRTAP5-3
387267,KRTAP5-4
387273,KRTAP5-10
387332,TBPL2
387338,NSUN4
387357,THEMIS
387496,RASL11A
387509,GPR153
387521,TMEM189
387597,ILDR2
387601,SLC22A25
